sma,clean_names,median_age_male,total_population,male,employed,unemployed,white,black,asian,median_income,harrys_sales_last_month
Frankfort, IN,37.1,32987,0.492497044290175,0.598795753446363,0.054270321660593,0.939460999787795,0.010276775699518,0.001879528299027,49669,6.73824769676202
Port Clinton, OH,46.1,41304,0.497821034282394,0.566080328349458,0.039401934916447,0.957437536316095,0.009587449157467,0.003680030989735,53599,11.2702269193025
Vidalia, GA,35,36272,0.48241067490075,0.501024111538323,0.044090696755183,0.687279444199382,0.258132995147772,0.006947507719453,31842,10.3252799271422
Macomb, IL,28.5,32388,0.491787081635174,0.520552875962854,0.060434813908286,0.903019636902556,0.052087192787452,0.021952575027788,37959,10.1927099929878
Kill Devil Hills, NC,42.9,38749,0.502645229554311,0.622804816859007,0.049015303562469,0.875712921623784,0.056775658726677,0.007355028516865,53399,10.1108648002522
Bainbridge, GA,35.1,27508,0.487094663370656,0.469712525667351,0.04746126563375,0.529809509960739,0.415370074160244,0.003635306092773,31090,5.77293305088926
Coffeyville, KS,37.6,34602,0.493266285185827,0.543307374501846,0.060253738437352,0.8511357724987,0.053465117623259,0.007803017166638,40716,8.40306129993539
Scottsbluff, NE,38,38911,0.484079052196037,0.635280958020792,0.038985392814844,0.930765079283493,0.006604816118835,0.006733314486906,46310,9.06742641475008
Arkansas City-Winfield, KS,36.5,36201,0.501781718737051,0.551690210134233,0.050179211469534,0.870638932626171,0.029861053562056,0.01767906963896,42157,11.0126782250556
Willmar, MN,38,42316,0.504608186028925,0.647532909465389,0.043013641383839,0.917785234899329,0.029279705076094,0.004560922582475,52043,9.90874055282447
Oil City, PA,43.9,54265,0.490371325900673,0.542885473475459,0.043043223509262,0.968027273564913,0.008458490739888,0.003943610061734,43291,19.3855643829033
Helena-West Helena, AR,34.6,20847,0.471962392670408,0.465495289024701,0.106633562515915,0.364848659279513,0.619177819350506,0.001199213316065,27183,5.61143228021782
Clewiston, FL,31.6,38360,0.538399374348279,0.492505577244841,0.079859174567764,0.70985401459854,0.122862356621481,0.008420229405631,36504,10.0263508874787
Logansport, IN,37.6,38730,0.500877872450297,0.565270168301565,0.060431088218891,0.870875290472502,0.014975471210948,0.012290214304157,41356,8.0328183483706
Decatur, IN,32.2,34533,0.494193959401153,0.599951587525719,0.046395287852503,0.97535690498943,0.006515506906437,0.002403498103264,47964,12.9071734641517
The Dalles, OR,41.2,25387,0.497262378382637,0.517059980334317,0.061504424778761,0.860755504785914,0.007129633276874,0.011068657186749,43226,6.14554977168138
Greenville, OH,40,52537,0.489731046690904,0.571383302864107,0.054332723948812,0.977653843957592,0.006395492700383,0.001199154881322,43323,14.8439969367533
Somerset, KY,40.8,63505,0.488402487993071,0.499685769276091,0.051632035822303,0.962900559011101,0.011384930320447,0.005511377056925,33425,21.7730101293821
Kirksville, MO,30.8,30030,0.472993672993673,0.518348808231842,0.037340729128984,0.945787545787546,0.018947718947719,0.018881118881119,35153,10.3963863385816
El Campo, TX,35.9,41219,0.490501952982848,0.58727683543901,0.04789485408777,0.828040466775031,0.1440597782576,0.001091729542201,41992,9.07876740515874
Brevard, NC,49,32943,0.480921591840452,0.475451919991443,0.044354119870218,0.907355128555384,0.038126460856631,0.005555049631181,43959,7.12964239323607
Marinette, WI-MI,45.9,65326,0.501347089979488,0.534800229472399,0.055350963228899,0.961010929798243,0.003428956311423,0.004224964026574,41342,18.5520597667599
Bedford, IN,40.7,45970,0.494822710463346,0.542149300918481,0.049140116104767,0.969501849031977,0.003698063954753,0.005873395692843,44553,14.1315165870417
Sedalia, MO,36.3,42213,0.490583469547296,0.577498778103617,0.038550830889541,0.90140478051785,0.027408618198185,0.004619430033402,39624,13.4534204727165
Madison, IN,40.5,32447,0.483126329090517,0.537296968313743,0.060481570238503,0.950349801214288,0.02074151693531,0.008382901346812,45306,10.6291181269623
Bucyrus, OH,41.3,43036,0.483432475137095,0.519513755598209,0.05321933344966,0.970001858908821,0.008853053257738,0.002904545032066,41377,8.64519926380891
Port Lavaca, TX,37.8,21569,0.499930455746673,0.550653594771242,0.053255870249334,0.879734804580648,0.027029533126246,0.027864064166164,47546,5.10772788755445
Selinsgrove, PA,38,39922,0.496067331296027,0.591578620261032,0.034866376631448,0.969540604178147,0.009017584289364,0.006963578979009,48718,13.7487175675723
Valley, AL,42,34091,0.477281393916283,0.478536497011411,0.069407715993479,0.579947786805902,0.402510926637529,0.006277316593822,32835,9.84917971739068
Arkadelphia, AR,33,22800,0.473421052631579,0.503786474606789,0.058253455489064,0.732719298245614,0.241052631578947,0.006140350877193,34109,6.82764121896923
Glasgow, KY,39.3,52716,0.486721299036346,0.53748109742925,0.049446724754567,0.93891797556719,0.037711510736778,0.004780332346916,37444,20.0184832850605
Price, UT,33.6,21118,0.494554408561417,0.568727771884944,0.051413240157235,0.919547305616062,0.005824415190832,0.007292357230798,46366,7.29466871830671
Crescent City, CA,36.9,28066,0.554514359010903,0.38206902631463,0.054921320580068,0.763806741252761,0.035879712107176,0.02144944060429,39302,10.2405571385608
Worthington, MN,36.1,21589,0.510954652832461,0.623829375868528,0.045556159748656,0.825003473991385,0.039835101208949,0.053916346287461,50340,4.94484745729342
Burlington, IA-IL,41.5,47339,0.487420520078582,0.57245382585752,0.04664907651715,0.921122119182915,0.050846025475823,0.003379877056972,42750,12.356247661342
Brownwood, TX,38.4,37903,0.495633591008627,0.502863612147043,0.023208577517315,0.918476110070443,0.038888742315912,0.003983853520829,40982,14.4413378061308
Ottumwa, IA,38.3,44171,0.491476307984877,0.574918707375327,0.05202727979051,0.939892689773834,0.012859115709402,0.008285979488805,42189,16.4086462382754
Grenada, MS,40.4,21660,0.468605724838412,0.47041956814325,0.058692726315174,0.558864265927978,0.429963065558633,0.004847645429363,33067,8.01824221049817
North Platte, NE,38.4,37216,0.494169174548581,0.622740444321788,0.029908927832206,0.949027300085985,0.008114789337919,0.005185941530525,49227,9.71297797489066
Dumas, TX,29.6,22172,0.518536893379037,0.679997480791032,0.027081496410127,0.801506404474111,0.026745444705033,0.077259606711167,48149,6.15184201005885
Poplar Bluff, MO,38.8,42957,0.481504760574528,0.523294753539745,0.050114564361671,0.907931187000954,0.052308122075564,0.005517145052029,36160,16.3206995915475
Evanston, WY,32.8,20989,0.509171470770404,0.649186965323581,0.040161953895383,0.936681118681214,0.001286388108057,0.000571728048025,56158,4.80766520145282
Emporia, KS,31.9,33510,0.486780065652044,0.636312577226944,0.052121166735313,0.890152193375112,0.021038495971352,0.021426439868696,40427,9.8578647207199
Moscow, ID,27.3,37989,0.513622364368633,0.579763965381589,0.051581431943352,0.930295611887652,0.005527915975677,0.020927110479349,41944,7.54077715491767
Bastrop, LA,36.8,27319,0.478201983967202,0.454805304343751,0.0528091467129,0.508400746733043,0.474980782605513,0.002342691899411,28304,7.06668563314443
Lewisburg, PA,37.5,44955,0.548370592815037,0.4705508642825,0.032559493871933,0.876632187743299,0.073295517739962,0.012012012012012,48827,14.2726496607419
Kingsville, TX,26.7,32670,0.518426691153964,0.531362851311038,0.064688334118386,0.863146617692072,0.039700030609122,0.020936639118457,37680,6.41853262843268
Mount Sterling, KY,37,45190,0.4942686435052,0.467760579661113,0.075220615185091,0.950630670502324,0.023832706350963,0.000818765213543,35276,14.1616040881685
Hillsdale, MI,40.9,46282,0.497904152802385,0.51030983482673,0.061319227032279,0.972321852988203,0.006201114904282,0.003802774296703,42183,12.9020429841279
Silver City, NM,44.4,29303,0.497662355390233,0.469448898641236,0.047852139421048,0.86492850561376,0.003549124663004,0.002695969695936,38923,7.88486256224567
Hereford, TX,30.3,19331,0.496818581552946,0.595661321918305,0.036784444605674,0.881589157312089,0.009828772438053,0.002741710206404,42995,6.78486860820673
La Grande, OR,38.8,25736,0.490091700341934,0.52063599458728,0.047071331915716,0.928971091078645,0.005906123717749,0.009869443580976,43265,6.52327476668364
Fredericksburg, TX,48.1,25179,0.483935025219429,0.540933581271158,0.037858198636342,0.964335358830772,0.002303506890663,0.003614122880178,52414,6.46032016566416
Indianola, MS,32.8,28314,0.525711662075298,0.375962187711006,0.102723385100158,0.254361799816345,0.730416048597867,0.001907183725366,27941,5.61140432971998
Austin, MN,37.7,39312,0.499949124949125,0.623035451723575,0.043228230681261,0.923204110704111,0.0250814000814,0.019052706552707,47623,9.70640366172507
Mayfield, KY,38.9,37451,0.484953672799124,0.527794850781944,0.049272690022536,0.919227790980214,0.046754425783023,0.002990574350485,39529,11.345841161021
Hastings, NE,36,31396,0.502229583386419,0.635971802618328,0.045558912386707,0.939482736654351,0.008313160912218,0.013632309848388,51342,6.44514121172866
Jacksonville, IL,39.1,40532,0.501307608802921,0.568853946174781,0.05476262473541,0.923689924010658,0.053710648376591,0.002911279976315,46760,15.3323524367351
Borger, TX,36.2,21947,0.503576798651296,0.558264780730307,0.03758063561579,0.890691210643824,0.025516015856381,0.004738688659042,47191,6.32121014756925
Wabash, IN,40.1,32492,0.486427428290041,0.561074640458392,0.044624900390847,0.959897821002093,0.005416717961344,0.003754770405023,45657,6.51391818301987
Fremont, NE,38.3,36742,0.490719068096456,0.626223969107709,0.045476486001931,0.956752490338033,0.004735724783626,0.006150998856894,47991,11.8900826814671
Paragould, AR,36.6,42970,0.494670700488713,0.522191731790252,0.05533019149317,0.964835932045613,0.008424482196882,0.000954154060973,39500,10.4601062148993
Bennington, VT,44.5,36739,0.487030131467922,0.587339112161807,0.046394799054374,0.96344484063257,0.005688777593293,0.005498244372465,49303,7.47455812885962
McPherson, KS,39.8,29308,0.497270369864883,0.650871109969608,0.022002482770429,0.952470315272281,0.009417223966153,0.008495973795551,55437,5.99969820905216
Fort Morgan, CO,35.5,28342,0.49685978406605,0.613419872992155,0.037868883078073,0.894432291299132,0.026356643850116,0.001199633053419,46223,10.1788770822675
Thomaston, GA,40.4,26681,0.476181552415577,0.463798777621063,0.067748001880583,0.703646789850455,0.283347700610922,0.001911472583486,34614,6.29664744072581
Hailey, ID,40.2,27671,0.510932022695241,0.678155565905915,0.039543549138333,0.893932275667667,0.001192584294026,0.006794116584149,56424,10.3970561103434
Hannibal, MO,40.4,39068,0.484027848878878,0.580141112793582,0.04088404909952,0.927946145182758,0.043565066038702,0.006603870175079,43448,13.9110304008728
Big Spring, TX,36.2,36892,0.565000542122953,0.472749416421395,0.034574917960689,0.816247424915971,0.055215222812534,0.009080559470888,48768,8.71677063414005
Angola, IN,39.9,34190,0.505206200643463,0.580909123679752,0.055008831693162,0.928224627083943,0.0068733547821,0.014185434337526,48750,11.8562172132346
Mason City, IA,42.8,51274,0.488902757732964,0.634730681953899,0.035160635375612,0.955650037055818,0.011409291258728,0.010609665717518,45542,16.1001241581128
Ottawa, KS,36.7,25834,0.495974297437486,0.627296059584319,0.048663882039153,0.928582488193853,0.012619029186344,0.004103119919486,50415,5.22232905623052
Centralia, IL,40.3,38922,0.487385026463183,0.548198605371901,0.064146435950413,0.930090951133035,0.037331072401213,0.006962643235188,41783,14.6826992087278
Logan, WV,41.1,36169,0.492244739970693,0.405576851317887,0.043692119814105,0.965329425751334,0.021924852774475,0.00359423815975,37312,8.31053982545154
Uvalde, TX,32.9,26763,0.487688226282554,0.533921539305119,0.058820597178605,0.918880544034675,0.003848596943541,0.010536935321152,37078,5.20921177083681
Toccoa, GA,39.8,25741,0.482615283011538,0.506765668506668,0.065116506277173,0.841692241948642,0.12151820053611,0.003729458839983,40103,9.15950767320654
Harrison, AR,41.1,45300,0.489646799116998,0.505801803783546,0.045891992960845,0.962494481236203,0.001412803532009,0.004613686534216,37754,8.67789223157347
Effingham, IL,36.6,34280,0.500408401400233,0.641449200044545,0.041315564794536,0.97561260210035,0.003033838973162,0.003442240373396,52374,8.85520515874101
Brookings, SD,25.9,32647,0.512298220357154,0.685573093376604,0.026921374834046,0.927987257634698,0.012987410788128,0.027904554782982,48406,9.16466405935582
Atchison, KS,33.9,16737,0.482643245503973,0.575803748285845,0.049139113210422,0.90918324669893,0.044631654418355,0.002330166696541,44648,5.70362369516545
Celina, OH,39.2,40789,0.501336144548775,0.644143859427343,0.042759623285507,0.97528745495109,0.004461987300498,0.002819387579985,52033,8.05056406472217
Washington, IN,33.6,32156,0.49788530911805,0.597076367302361,0.033520961102243,0.966786913795248,0.012625948501057,0.004042791391964,47104,11.5428053111029
Platteville, WI,33.4,51272,0.519347792167265,0.61888681323945,0.031541888202328,0.967740677172726,0.01316508035575,0.005695116242784,47266,14.2369426587753
Huntington, IN,39,36959,0.492112881842041,0.600819144975121,0.056967809633416,0.970074947915258,0.006899537325144,0.007765361616927,47356,7.20573487068553
Martin, TN,35.2,34699,0.487564483126315,0.499040708828967,0.074022395088429,0.885645119455892,0.094469581255944,0.001613879362518,35845,10.9317375316999
Lawrenceburg, TN,38.7,42084,0.489806102081551,0.511702193009399,0.065851710793046,0.949957228400342,0.017987833856097,0.003730633970155,37371,8.53178282926238
Lewistown, PA,42.1,46705,0.492581094101274,0.522523730358771,0.044001716093742,0.975334546622417,0.007087035649288,0.00441066266995,40947,10.3602393000026
Storm Lake, IA,35.7,20460,0.51080156402737,0.663280116110305,0.030794472139837,0.808064516129032,0.026050830889541,0.062072336265885,48010,6.82981183496752
Mineral Wells, TX,39,28028,0.493720565149137,0.530941663256491,0.048151684626927,0.901348651348651,0.023761952333381,0.004067361210218,41370,5.9138346530303
Columbus, NE,36.8,32485,0.503155302447283,0.700913517646585,0.03694313654473,0.95468677851316,0.002985993535478,0.005633369247345,55391,10.6639301228526
Marion, NC,40.6,44982,0.506624872171091,0.468519227613369,0.069006071877906,0.902516562180428,0.037748432706416,0.007758659019163,36271,8.96146840492431
Marshall, MN,33.6,25724,0.498017415642979,0.703698165869219,0.032047448165869,0.900676411133572,0.026900948530555,0.031604727103094,51182,5.00902736732353
Fitzgerald, GA,36.7,17547,0.487718698352995,0.435444353701091,0.059247160145519,0.598905795862541,0.349974354590528,0.000227959195304,30643,5.97525855259363
Crawfordsville, IN,37.8,38183,0.504334389649844,0.569914484762439,0.055766500478753,0.961998795275384,0.010606814550978,0.004399863813739,46286,14.2396440055406
Newton, IA,39.9,36715,0.514530845703391,0.584676737976951,0.035418567710974,0.962440419447092,0.013972490807572,0.004739207408416,52430,11.3258098700096
New Castle, IN,40.5,49227,0.515855120157637,0.47668780305856,0.061593932612209,0.951022812684096,0.016129359904118,0.004225323501331,40247,13.1398796045421
Paris, TN,43.2,32279,0.48285262864401,0.475198831982172,0.068851577208284,0.894792279810403,0.085938226091267,0.00074351745717,38694,9.15596992102335
Dixon, IL,40.7,35248,0.522753064003631,0.553666608604773,0.046890785577426,0.917442124375851,0.047123241034952,0.006695415342714,52004,10.9880356795237
Laramie, WY,26.8,37220,0.523267060720043,0.624936980085707,0.036488530375599,0.896668457818377,0.013970983342289,0.031058570660935,42298,8.74235002519401
Corinth, MS,37.2,37279,0.48920303656214,0.505178326474623,0.06076817558299,0.846186861235548,0.113763781217307,0.002306928833928,33790,7.83590689420983
Cadillac, MI,41,47685,0.504120792702108,0.515557326956291,0.066905805765909,0.966152878263605,0.003879626716997,0.005242738806753,40566,17.1710440507702
Brookings, OR,53.6,22341,0.482520925652388,0.410607401238745,0.064851923177016,0.922742938991093,8.9521507542187E-05,0.004341793115796,41939,5.68875007105384
Farmington, MO,37.3,65813,0.538875298193366,0.466923365890308,0.049643125469572,0.932262622886056,0.045188640542142,0.003525139410147,37476,17.7976916079863
Cambridge, OH,40.1,39794,0.494094587123687,0.515904290533085,0.067463194729044,0.959541639443132,0.019198874202141,0.003065788812384,40420,10.2037739638336
Greensburg, IN,39.3,26112,0.492225796568627,0.591635916359164,0.057613776137761,0.964192708333333,0.012293198529412,0.005246629901961,49631,7.86336054800498
Lewisburg, TN,39.1,30977,0.489104819704942,0.548993068372913,0.067019400352734,0.896697549795009,0.072021177002292,0.004002969945443,41822,8.71554608680995
Sikeston, MO,38.7,39137,0.486904974832,0.578547682680399,0.046085652825761,0.860515624600761,0.111326877379462,0.004675882157549,39076,9.705384946539
McMinnville, TN,38.4,39867,0.494870444227055,0.506171658214525,0.046470832137276,0.916522437103369,0.016003210675496,0.005618682118042,34592,14.7418475103625
Kennett, MO,37.7,31778,0.480930203285292,0.466682928812457,0.050737894865228,0.862924035496255,0.104915350242306,0.00078670778526,31777,9.68673073741152
Jesup, GA,36.8,30170,0.515246934040438,0.461352143798071,0.060340798028301,0.74292343387471,0.211203181968843,0.000828637719589,37970,8.13864607296142
Vincennes, IN,35.3,38181,0.504989392629842,0.560314038418224,0.039286978345507,0.943715460569393,0.031429244912391,0.004688195699432,42997,11.3880359315262
Pittsburg, KS,31.3,39277,0.498255976780304,0.589440304423656,0.039131124147772,0.924637828754742,0.019909870916822,0.014792372126181,37154,8.81574011957144
Mount Vernon, IL,39.2,38716,0.513947721872094,0.530650849631292,0.061141391471626,0.877311705754727,0.076428350036161,0.009892550883356,43173,7.70181944983816
Alexandria, MN,42.4,36413,0.499794029604811,0.625512451295951,0.034016601727935,0.977398181967978,0.005245379397468,0.002251942987395,52485,7.21314169344001
Camden, AR,41.5,30687,0.483233942711898,0.501620614212787,0.058625719147557,0.602046469188907,0.372079382148793,0.002118160784697,32516,10.4174390945303
Sandpoint, ID,46,40899,0.500012225237781,0.484432289475266,0.042675963214522,0.958336389642779,0.001198073302526,0.005379104623585,41879,8.02303848768698
Breckenridge, CO,36.1,28482,0.54501088406713,0.738330917374198,0.044854007040795,0.89242328488168,0.006986868899656,0.011551155115512,64521,8.9140329884746
Coldwater, MI,39.3,43965,0.514613897418401,0.510616171245342,0.051275384926481,0.947799385875128,0.024496758785398,0.004298874104401,42538,16.3083905082423
Escanaba, MI,45.1,36841,0.494964848945468,0.513688402190144,0.063182346109175,0.943351157677587,0.003284384245813,0.002415786759317,42070,9.58221891376967
Bradford, PA,40.9,43024,0.512597619933061,0.503451983475751,0.056646482938147,0.949841948679807,0.024079583488286,0.004927482335441,42913,10.5348051341844
Mountain Home, AR,50,41154,0.479831851095884,0.431028512062796,0.042941244372619,0.967828157651747,0.002794382077076,0.005321475433737,35594,13.4764329969371
Woodward, OK,35.3,20697,0.530415035995555,0.593305021234074,0.027042218336248,0.910373484079818,0.010871140745036,0.00048316181089,54387,5.02295856424865
Lebanon, MO,38.7,35544,0.491925500787756,0.519955454970004,0.054783202212882,0.95903668692325,0.00531735313977,0.006358316452847,38693,6.67412330195632
Huntingdon, PA,40.4,45950,0.527116430903156,0.487763978410103,0.042970182885291,0.92620239390642,0.053079434167573,0.004657236126224,44163,8.93896980339647
Lexington, NE,36.5,26202,0.501450270971682,0.667473402914335,0.041546916754903,0.873750095412564,0.039271811312114,0.00068697046027,48180,6.04416053216285
Elk City, OK,34.1,22941,0.542478531886143,0.541052513590764,0.017878159502326,0.852229632535635,0.033782311145983,0.003051305522863,49027,7.73318102320159
West Plains, MO,37.5,40469,0.485235612444093,0.508279040203401,0.045542666454791,0.960661246880328,0.002816971014851,0.006399960463565,33006,7.83846600841304
Bennettsville, SC,37.3,28294,0.528097829928607,0.401767151767152,0.070816008316008,0.413833321552273,0.508447020569732,0.00268608185481,28765,7.75390124523215
Van Wert, OH,40.3,28612,0.49056339997204,0.574697352667287,0.061416345173163,0.966692296938348,0.009890954844121,0.003040682231232,46436,9.76979196015601
Coshocton, OH,40.2,36768,0.49605635335074,0.524064171122995,0.052139037433155,0.969674717145344,0.010634247171453,0.002665361183638,41569,9.74312837932506
Seneca Falls, NY,40.1,35232,0.523700045413261,0.53038005325587,0.035411695542415,0.923279972752044,0.047910990009083,0.006386239782016,48932,9.81579180152133
Marshall, MO,35.8,23363,0.49719642169242,0.567105122446797,0.03844508608705,0.847065873389548,0.054316654539229,0.004751102170098,39027,6.92283135657685
Canton, IL,40.3,36616,0.518789600174787,0.506497845187586,0.050045100724952,0.946061830893598,0.024989075813852,0.002567183744811,45938,12.4880566848079
Jackson, OH,38.1,32952,0.488407380432144,0.50369401262121,0.067569647529629,0.969076232095169,0.006919155134741,0.001213886865744,37393,10.5828561621324
Alma, MI,37.5,42057,0.530755878926219,0.468795397756988,0.055232727061421,0.913331906698053,0.057683619849252,0.001141308224552,41833,13.5559825487709
Boone, IA,39.2,26326,0.500835675757806,0.628081609521111,0.03490129403986,0.973752184152549,0.010256020663982,0.00516599559371,52714,8.56387392287699
Dayton, TN,39.7,32272,0.494453396132871,0.484928070244208,0.06722590255184,0.944626921170055,0.021783589489341,0.000712692117005,37512,8.87289323888819
Snyder, TX,36.1,17108,0.535597381342062,0.550901818730662,0.018791034638895,0.855798456862287,0.040916530278232,0.002045826513912,50829,5.21926434304883
Warren, PA,44.7,41218,0.500388179921394,0.540593010942464,0.040916578420991,0.97750982580426,0.006235139987384,0.004051627929545,44391,11.5654007870007
Batesville, AR,37.3,36861,0.491278044545726,0.534249879401833,0.045275997519123,0.946094788529882,0.025121402023819,0.003174086432815,36186,7.71690070047023
Great Bend, KS,38,27566,0.494848726692302,0.618427132427687,0.046437482672581,0.912392077196546,0.019081477182036,0.001741275484292,43573,6.07315292268525
Hays, KS,30.8,28878,0.496260128817785,0.694459940780157,0.034845298888555,0.938049726435349,0.010180760440474,0.01350509038022,45127,6.52260645048223
Parsons, KS,37,21225,0.497950530035336,0.573091694671147,0.041226596255401,0.882968197879859,0.033780918727915,0.003250883392226,41434,6.82009522377044
Malvern, AR,39,33277,0.510172191002795,0.513946300227163,0.044203627155253,0.860774709258647,0.118249842233374,0.00123208221895,41353,8.62598474796914
Pampa, TX,36.9,22771,0.523824162311712,0.540076011118044,0.028986329343695,0.864740239778666,0.044925563216372,0.00417197312371,45179,6.96222468141422
Fort Dodge, IA,36.6,37399,0.512580550282093,0.563124073158675,0.058724666337123,0.921227840316586,0.041605390518463,0.008235514318565,42112,13.4391179182175
Washington Court House, OH,38.6,28875,0.494961038961039,0.541190434323897,0.060181114823281,0.943584415584416,0.018666666666667,0.00595670995671,40576,5.82901030072555
North Vernon, IN,38.3,28223,0.501541296106013,0.548290559535685,0.073320032647139,0.971158275165645,0.009885554335117,0.001913333097119,44758,10.0904070047016
Mitchell, SD,34.6,23122,0.507482051725629,0.671703983554642,0.020834490805045,0.941614047227748,0.009168757027939,0.001297465617161,51192,8.14016182304579
Taylorville, IL,40.2,34415,0.511317739357838,0.550126699739462,0.037331810557122,0.963794856893796,0.018596542205434,0.003050995205579,45727,12.6329985575882
Campbellsville, KY,38.1,25059,0.484855740452532,0.51312601967667,0.064616601572156,0.919549862324913,0.046290753820983,0.007342671295742,35521,7.55198421070688
Iron Mountain, MI-WI,45.8,30570,0.499378475629702,0.527251704477493,0.048124077987321,0.96745175008178,0.004285246974158,0.004775924108603,45340,6.17899915765094
Vernon, TX,36.5,13265,0.493629852996608,0.578389830508475,0.040061633281972,0.846211835657746,0.082623445156427,0.008141726347531,41901,3.51323565618511
Wahpeton, ND-MN,38.5,22868,0.514824208500962,0.66218487394958,0.023420981295744,0.950148679377296,0.005072590519503,0.004372922861641,55159,6.27183865550271
Steamboat Springs, CO,39.2,23428,0.525610380740994,0.70902146985962,0.047791081750619,0.943443742530306,0.005079392180297,0.012421034659382,61095,6.89079504088616
Okeechobee, FL,38.4,39398,0.53741306665313,0.422443398626304,0.068716611549224,0.849078633433169,0.087644042844815,0.008883699680187,35490,10.6196629731681
Ludington, MI,44.2,28705,0.496707890611392,0.521579037506422,0.067134783353314,0.951646054694304,0.008256401323811,0.006096498867793,42156,7.00791288746349
Jayuya, PR,33.3,16183,0.499536550701353,0.281212794666243,0.13104214620208,0.850336773157017,0.023481431131434,0.000865105357474,16111,4.2562684656812
Albert Lea, MN,43.2,31034,0.494489914287556,0.610873475914451,0.033779732160704,0.950441451311465,0.009570148868982,0.009699039762841,45569,8.75121220914578
Maysville, KY,38.7,17398,0.487239912633636,0.534677243286515,0.039662324430536,0.89935624784458,0.067019197608921,0.002356592711806,39783,5.01429824346761
Oskaloosa, IA,38.7,22420,0.50178412132025,0.617660420215786,0.055252697331062,0.954014272970562,0.013916146297948,0.007314897413024,48750,7.38769623215798
Middlesborough, KY,39.3,28234,0.483388821987674,0.367944738337778,0.049097188825253,0.94850180633279,0.02599702486364,0.006056527590848,24976,8.15025451393858
Vermillion, SD,25.5,13968,0.499355670103093,0.601854193004635,0.050990307627476,0.905927835051546,0.014461626575029,0.017683276059565,36627,4.13440902688987
Spencer, IA,40.4,16555,0.487888855330716,0.645996204933586,0.030967741935484,0.961220175173664,0.001510117789188,0.007127755964965,49438,6.26286441326788
Maryville, MO,28.5,23296,0.496050824175824,0.578329113924051,0.044253164556962,0.943037431318681,0.027558379120879,0.014380151098901,36237,8.82874943188119
Connersville, IN,40.1,23955,0.492339803798789,0.478629348679048,0.073816374574941,0.968649551241912,0.016823210185765,0.004383218534753,37833,5.09935194707325
Spearfish, SD,39.9,24478,0.497467113326252,0.619247884982151,0.027678615091203,0.93316447422175,0.002778004738949,0.007312688945175,44267,6.53712392100166
Merrill, WI,44.6,28566,0.504095778197858,0.589031187507978,0.042122282261839,0.967093747812084,0.008016523139396,0.005461037597143,49189,6.58660974574256
Deming, NM,38.4,24947,0.494969334990179,0.453491422275851,0.077383138345312,0.898544915220267,0.010702689702169,0.003527478253898,28489,9.10046529033519
Peru, IN,38.9,36394,0.53926471396384,0.495662232504338,0.067499064403089,0.911881079298785,0.04998076606034,0.001813485739408,43862,13.4726859161277
Spirit Lake, IA,46.3,16877,0.499200094803579,0.628172226974622,0.033575705731394,0.975351069502874,0.001362801445755,0.002725602891509,56086,5.32290225122326
Jamestown, ND,39.5,21056,0.506696428571429,0.644807792659593,0.0202933843567,0.949468085106383,0.005129179331307,0.003704407294833,50926,8.06891723774819
Watertown, SD,36.2,27598,0.500434814116965,0.703230304438764,0.026772019521264,0.949778969490543,0.001956663526342,0.005181534893833,47891,9.34383672369824
Cañon City, CO,40.1,46879,0.584590114976855,0.354213722832907,0.035963459318376,0.863840952238742,0.059472258367286,0.012009641843896,40569,14.5466333806051
Beatrice, NE,43,21889,0.492713234958198,0.627247737945253,0.028232733936548,0.967929096806615,0.001736031796793,0.003472063593586,49021,7.52444833585482
Huron, SD,36.6,17922,0.500278986720232,0.658394475615019,0.022946338656308,0.899397388684299,0.006249302533199,0.057024885615445,44258,4.56080941464012
Newport, TN,42.6,35453,0.487208416777142,0.48029146426093,0.072484385843165,0.951710715595295,0.013990353425662,0.002312921332468,30888,10.8595526162039
New Ulm, MN,41.6,25513,0.495747266099635,0.65566129345504,0.029034764031851,0.975267510680829,0.003880374710932,0.003880374710932,49527,7.36532921685629
Wauchula, FL,32.8,27549,0.548223165995136,0.446297275217454,0.068479984622039,0.834258956767941,0.073287596645976,0.009945914552252,36094,7.70683374832371
Houghton, MI,29.5,38936,0.543327511814259,0.509184952978056,0.049090909090909,0.938925416067393,0.008295664680501,0.028379905485926,36608,14.198830440317
Yankton, SD,39.8,22580,0.519353410097431,0.618632928031548,0.020538941833717,0.925155004428698,0.019663418954827,0.006687333923826,50044,5.32893678090209
Prineville, OR,45.9,20798,0.49639388402731,0.4471235442149,0.090536665301106,0.927877680546206,0.006539090297144,0.002548321954034,36158,6.16614974158321
Fairfield, IA,39.3,17102,0.524266167699684,0.575165678409487,0.028043250784793,0.865746696292831,0.015261372938838,0.088410712197404,44688,6.26858040614177
Alpena, MI,45.2,29242,0.491826824430613,0.507829048469494,0.059475848319973,0.968811982764517,0.005437384583818,0.003351343957322,38353,6.82489525821921
Susanville, CA,34.9,33356,0.670254227125555,0.326227121464226,0.050540765391015,0.72343806211776,0.087090778270776,0.015289603069913,53351,6.19800282367185
Lamesa, TX,30.4,13593,0.5680129478408,0.43753506639237,0.04366934729755,0.793790921797984,0.063488560288384,0.003089825645553,39746,2.9888684743804
