"","AGE","NH_WHITE","COMM_PT","H_F1","REG_DAYS","PR_PELIG","E_PELIG","POLITICALC","MESSAGE_A","MOVED_AD","Partition"
"492",59,88,0,0,0,0,50,1,1,"N","V"
"493",23,63,1,0,1028,0,0,0,1,"Y","V"
"494",22,42,17,0,624,0,0,0,1,"N","T"
"495",67,67,3,0,15129,100,80,1,1,"N","T"
"496",25,64,4,0,2458,67,75,1,1,"N","T"
"497",47,67,3,0,6349,0,20,1,1,"N","T"
"498",26,62,2,0,474,0,0,0,1,"N","T"
"499",58,58,1,0,3515,0,50,1,1,"N","T"
"500",35,42,19,0,4865,0,0,0,1,"N","V"
"501",51,58,5,0,12056,67,70,0,1,"Y","T"
"502",75,45,0,0,4641,0,60,1,1,"N","V"
"503",52,63,3,0,6875,33,70,1,1,"Y","V"
"504",24,62,2,0,1636,0,75,1,1,"N","T"
"505",25,31,13,1,201,0,0,0,1,"N","T"
"506",28,89,0,0,3477,0,20,0,1,"N","T"
"507",73,64,4,0,0,67,70,1,1,"Y","T"
"508",80,78,5,0,0,33,60,1,1,"Y","T"
"509",81,67,3,0,0,0,40,1,1,"Y","V"
"510",93,88,0,0,20973,0,40,0,1,"N","T"
"511",37,88,0,0,538,0,100,0,1,"N","V"
"512",47,45,0,1,538,0,100,0,1,"N","T"
"513",59,58,1,0,4078,0,40,1,1,"N","V"
"514",88,85,4,0,0,67,70,1,1,"Y","V"
"515",56,89,0,1,2846,0,33,1,1,"N","V"
"516",39,58,1,0,6420,0,40,1,1,"N","T"
"517",77,53,2,0,0,0,10,1,1,"N","T"
"518",23,88,2,0,1210,0,50,1,1,"N","V"
"519",56,87,2,0,4614,0,0,1,1,"N","V"
"520",23,58,1,0,666,0,0,1,1,"N","T"
"521",54,76,2,0,6517,0,60,0,1,"N","T"
"522",36,76,0,0,6794,0,20,0,1,"N","V"
"523",31,74,1,0,3000,0,22,0,1,"N","T"
"524",76,88,0,0,3205,33,67,1,1,"N","T"
"525",68,37,4,0,0,33,40,1,1,"N","T"
"526",45,87,0,0,9346,67,70,0,1,"N","T"
"527",70,58,1,1,3372,0,44,1,1,"Y","T"
"528",44,62,2,0,7194,0,30,0,1,"N","T"
"529",25,88,0,0,446,0,0,0,1,"Y","T"
"530",80,88,2,0,16590,0,50,0,1,"N","T"
"531",79,62,2,0,3829,33,70,0,1,"Y","T"
"532",60,97,0,0,11416,33,80,1,1,"N","T"
"533",19,63,3,0,480,0,0,1,1,"Y","V"
"534",50,92,4,0,8351,100,100,1,1,"N","V"
"535",51,88,2,0,4900,0,50,1,1,"Y","T"
"536",76,78,5,0,7825,0,10,1,1,"N","V"
"537",56,72,10,0,0,0,50,1,1,"N","V"
"538",44,58,1,0,7306,33,40,1,1,"N","V"
"539",37,98,0,0,6409,0,50,0,1,"N","V"
"540",45,87,0,0,8030,0,10,0,1,"N","T"
"541",35,87,0,0,5153,0,40,0,1,"N","T"
"542",59,87,0,0,4619,0,20,0,1,"N","T"
"543",31,31,13,0,3459,0,20,0,1,"Y","V"
"544",47,42,17,1,4012,0,0,0,1,"N","T"
"545",48,91,0,0,7825,0,60,0,1,"N","T"
"546",61,62,2,0,6131,0,20,0,1,"N","T"
"547",45,67,3,0,5040,0,30,1,1,"N","V"
"548",53,63,3,0,0,67,70,1,1,"N","T"
"549",58,91,0,0,5032,67,80,0,1,"N","T"
"550",50,67,3,0,0,0,50,1,1,"Y","V"
"551",78,61,0,0,2217,0,25,0,1,"Y","V"
"552",48,72,10,0,0,0,0,1,1,"N","V"
"553",29,72,10,0,3430,0,30,1,1,"Y","T"
"554",49,88,2,0,1265,0,0,1,1,"N","T"
"555",45,61,0,0,9499,33,70,0,1,"N","V"
"556",87,45,0,0,7887,0,50,1,1,"Y","V"
"557",38,64,4,0,6704,0,20,1,1,"N","V"
"558",26,85,4,0,838,0,50,1,1,"Y","T"
"559",48,63,3,0,7272,33,40,1,1,"N","V"
"560",75,23,11,0,0,0,60,1,1,"Y","V"
"561",55,61,0,0,0,0,50,0,1,"N","T"
"562",46,87,2,0,5522,0,50,0,1,"N","T"
"563",23,85,4,0,1376,0,25,1,1,"Y","T"
"564",54,67,3,0,6241,0,50,1,1,"Y","T"
"565",23,87,2,0,631,0,50,1,1,"N","V"
"566",79,58,1,0,19542,0,60,0,1,"N","V"
"567",77,87,0,0,20243,0,10,0,1,"N","T"
"568",45,74,1,0,4058,33,50,0,1,"N","T"
"569",56,76,0,0,8607,0,0,0,1,"N","V"
"570",63,78,5,0,1218,0,50,1,1,"Y","T"
"571",71,53,2,0,4554,0,0,1,1,"Y","T"
"572",66,76,0,0,6616,0,0,0,1,"Y","T"
"573",67,42,17,0,5004,0,30,0,1,"Y","T"
"574",83,23,11,0,0,0,50,1,1,"N","T"
"575",84,42,19,0,0,0,40,1,1,"N","T"
"576",24,58,1,0,966,0,0,1,1,"Y","T"
"577",89,85,4,0,0,33,70,1,1,"Y","V"
"578",83,61,0,0,7875,0,40,0,1,"Y","V"
"579",58,67,3,1,6677,0,40,1,1,"Y","V"
"580",32,88,0,0,3490,33,50,0,1,"Y","T"
"581",71,85,4,1,0,67,80,1,1,"Y","T"
"582",50,88,0,0,6178,33,60,0,1,"N","V"
"583",49,85,4,0,5705,0,20,1,1,"N","T"
"584",64,89,0,1,15221,33,70,1,1,"Y","T"
"585",74,54,0,0,5711,0,40,0,1,"N","T"
"586",41,42,19,0,7221,33,70,0,1,"Y","V"
"587",26,87,1,1,2948,0,22,0,1,"Y","V"
"588",26,63,3,0,2812,0,22,1,1,"Y","T"
"589",38,97,0,0,1050,100,100,1,1,"Y","V"
"590",57,58,1,0,3435,0,50,1,1,"Y","T"
"591",28,61,0,0,1768,0,0,0,1,"Y","T"
"592",42,23,11,0,3392,0,22,1,1,"Y","V"
"593",69,87,2,0,15251,100,90,1,1,"N","T"
"594",72,68,1,0,617,0,50,0,1,"Y","T"
"595",67,72,10,1,16590,0,50,1,1,"Y","V"
"596",43,85,4,0,2491,0,50,1,1,"N","V"
"597",45,58,1,0,0,0,50,1,1,"N","V"
"598",67,87,1,0,0,0,60,0,1,"Y","T"
"599",50,97,0,0,9346,0,20,1,1,"N","T"
"600",25,67,3,0,1970,0,40,1,1,"Y","T"
"601",27,64,4,0,2279,33,50,1,1,"N","V"
"602",74,23,11,0,0,0,50,1,1,"Y","T"
"603",41,88,2,0,7139,0,40,1,1,"N","V"
"604",32,87,1,0,4888,0,20,0,1,"N","T"
"605",49,58,1,0,5162,0,20,1,1,"N","V"
"606",56,83,1,0,0,0,50,0,1,"Y","T"
"607",28,63,3,0,3430,0,30,1,1,"N","T"
"608",45,68,0,0,3581,0,50,0,1,"Y","V"
"609",46,88,2,0,4298,33,50,0,1,"N","V"
"610",73,85,4,0,0,33,80,1,1,"N","V"
"611",71,78,5,0,5893,0,40,1,1,"N","T"
"612",79,97,0,0,5864,100,90,0,1,"Y","V"
"613",57,89,0,0,1973,0,20,0,1,"N","V"
"614",52,42,17,0,2001,0,40,0,1,"N","T"
"615",48,88,2,0,5100,33,70,1,1,"Y","V"
"616",29,63,3,0,1908,0,25,1,1,"Y","T"
"617",62,64,4,0,0,100,80,1,1,"Y","T"
"618",41,87,1,1,7810,0,10,0,1,"N","T"
"619",34,62,2,0,1973,0,60,0,1,"Y","V"
"620",59,54,0,1,733,0,50,0,1,"N","V"
"621",60,37,4,0,5303,0,30,0,1,"Y","V"
"622",74,76,2,0,2756,67,89,0,1,"N","V"
"623",65,61,0,0,0,100,90,0,1,"N","V"
"624",32,63,3,0,4215,0,0,1,1,"N","V"
"625",84,97,0,0,0,100,90,1,1,"Y","V"
"626",70,74,1,0,1128,0,50,0,1,"N","T"
"627",63,58,1,0,0,0,20,1,1,"N","V"
"628",20,64,4,0,665,0,50,1,1,"Y","T"
"629",30,85,4,1,538,0,100,1,1,"Y","T"
"630",47,23,11,0,5601,33,50,1,1,"Y","T"
"631",39,23,11,0,2318,0,0,1,1,"N","V"
"632",70,98,0,1,4941,0,30,0,1,"N","V"
"633",68,61,0,1,6817,0,0,0,1,"N","V"
"634",25,45,0,0,1433,0,50,0,1,"N","T"
"635",38,63,3,0,507,0,100,1,1,"Y","T"
"636",26,87,2,0,1975,0,20,1,1,"Y","T"
"637",40,85,4,0,6782,0,50,1,1,"N","V"
"638",61,23,11,0,15556,0,50,1,1,"Y","V"
"639",56,68,1,0,5264,33,60,0,1,"N","V"
"640",23,31,13,0,1804,0,0,0,1,"N","V"
"641",80,87,2,0,5598,0,30,0,1,"N","V"
"642",53,76,0,1,6559,0,50,0,1,"N","V"
"643",30,78,5,0,3427,0,30,1,1,"Y","T"
"644",50,87,2,0,3430,0,40,1,1,"N","V"
"645",40,88,0,0,6409,33,70,0,1,"N","V"
"646",78,78,5,1,18041,0,50,1,1,"N","T"
"647",46,54,0,0,648,0,50,1,1,"N","T"
"648",27,88,0,0,1609,0,0,0,1,"Y","T"
"649",53,58,1,0,5625,0,10,1,1,"N","V"
"650",74,67,3,0,7161,33,60,1,1,"N","T"
"651",43,42,19,0,2897,0,22,0,1,"N","T"
"652",73,88,0,0,16590,100,80,0,1,"Y","V"
"653",52,87,0,0,3826,0,10,0,1,"Y","V"
"654",86,87,2,0,0,100,90,1,1,"Y","T"
"655",63,87,2,0,0,0,0,1,1,"Y","T"
"656",45,88,2,0,9285,33,70,1,1,"N","T"
"657",48,42,19,0,5486,0,40,0,1,"N","T"
"658",62,42,17,0,428,0,0,0,1,"N","T"
"659",44,88,0,0,9300,0,20,0,1,"N","T"
"660",27,88,2,0,1292,0,0,0,1,"Y","T"
"661",74,67,3,0,482,0,0,1,1,"N","T"
"662",35,42,19,0,5719,0,10,0,1,"Y","V"
"663",37,87,0,0,6333,0,30,0,1,"Y","T"
"664",45,37,4,0,7810,0,20,0,1,"Y","V"
"665",51,64,4,0,6739,0,20,1,1,"Y","V"
"666",100,88,0,0,0,0,10,0,1,"N","T"
"667",53,23,11,0,7251,0,0,1,1,"Y","T"
"668",36,78,5,0,6943,0,20,1,1,"N","T"
"669",50,87,1,0,7864,67,70,0,1,"Y","T"
"670",19,88,2,0,207,0,0,1,1,"N","T"
"671",40,42,19,0,343,0,0,1,1,"Y","T"
"672",29,87,1,0,3505,0,0,0,1,"Y","V"
"673",59,78,5,0,2003,0,60,1,1,"Y","V"
"674",40,87,1,0,1021,0,50,0,1,"N","V"
"675",57,76,0,0,10989,100,80,0,1,"N","V"
"676",44,31,13,0,3493,0,20,1,1,"Y","V"
"677",79,85,4,1,16013,33,60,1,1,"N","T"
"678",26,23,11,0,1974,0,40,1,1,"Y","T"
"679",20,23,11,0,705,0,0,1,1,"N","V"
"680",37,82,0,0,6915,33,60,0,1,"Y","T"
"681",43,58,1,0,5425,0,0,1,1,"N","T"
"682",27,87,1,0,1970,0,40,0,1,"Y","T"
"683",24,88,2,0,2168,0,13,1,1,"Y","T"
"684",51,76,0,0,3520,0,40,0,1,"N","T"
"685",56,67,3,0,0,67,80,1,1,"N","T"
"686",48,64,4,0,8981,0,10,1,1,"Y","T"
"687",57,76,0,0,3520,33,80,0,1,"N","V"
"688",92,89,0,0,3430,0,20,0,1,"N","V"
"689",31,87,1,0,3093,0,11,0,1,"N","T"
"690",49,45,0,0,0,100,80,0,1,"N","V"
"691",67,58,5,0,5109,0,50,0,1,"Y","V"
"692",43,37,4,0,4712,0,30,0,1,"N","T"
"693",47,83,1,0,4183,33,70,0,1,"N","V"
"694",93,88,0,1,3073,0,33,0,1,"Y","T"
"695",40,65,2,0,8026,0,50,0,1,"N","T"
"696",90,67,3,1,0,0,50,1,1,"N","V"
"697",46,64,4,0,1975,0,60,1,1,"N","T"
"698",57,64,4,0,3441,0,0,1,1,"N","T"
"699",21,88,0,0,538,0,100,1,1,"Y","T"
"700",33,85,4,0,5110,33,60,1,1,"N","V"
"701",67,37,4,0,1097,0,0,0,1,"N","T"
"702",56,78,5,0,0,0,20,1,1,"Y","T"
"703",59,61,0,0,10913,67,80,0,1,"N","T"
"704",68,67,3,0,0,100,90,1,1,"Y","T"
"705",65,23,11,0,6360,100,90,1,1,"N","V"
"706",47,78,5,0,3438,0,30,0,1,"N","V"
"707",54,58,1,1,6102,0,10,1,1,"Y","T"
"708",28,67,3,0,1215,0,0,1,1,"Y","V"
"709",75,58,1,0,3368,67,89,1,1,"N","T"
"710",36,37,4,0,6510,0,50,1,1,"N","V"
"711",62,97,0,0,2337,0,13,1,1,"Y","T"
"712",51,58,1,0,6411,100,90,1,1,"Y","T"
"713",23,76,2,0,783,0,0,0,1,"N","V"
"714",71,97,0,0,13668,33,60,1,1,"N","V"
"715",67,89,0,0,2050,0,50,0,1,"N","T"
"716",43,76,0,0,3751,0,50,1,1,"N","T"
"717",18,63,3,0,603,0,0,1,1,"N","T"
"718",86,61,0,0,8546,33,50,0,1,"Y","T"
"719",77,62,2,0,17429,100,100,1,1,"N","T"
"720",54,65,2,0,6892,0,0,0,1,"N","T"
"721",71,23,11,0,12207,33,60,1,1,"Y","T"
"722",52,53,2,0,0,33,60,1,1,"N","V"
"723",73,76,0,0,7958,0,20,0,1,"Y","T"
"724",40,83,1,0,5962,67,90,0,1,"N","T"
"725",53,67,3,0,5345,0,50,1,1,"Y","T"
"726",68,88,2,0,0,0,50,1,1,"N","V"
"727",61,45,0,1,656,0,50,0,1,"Y","T"
"728",49,45,0,0,7215,0,0,0,1,"Y","V"
"729",92,76,2,0,1748,0,50,0,1,"Y","T"
"730",55,78,5,0,7209,33,70,1,1,"Y","T"
"731",38,89,0,0,588,0,50,0,1,"N","T"
"732",53,67,3,0,7810,33,60,1,1,"N","T"
"733",57,88,0,0,5907,33,70,1,1,"N","T"
"734",58,88,2,0,2665,0,13,1,1,"N","V"
"735",57,64,4,0,0,67,70,1,1,"N","T"
"736",84,85,4,0,0,33,70,1,1,"Y","T"
"737",24,23,11,1,2268,33,63,1,1,"Y","V"
"738",26,67,3,0,2709,0,44,1,1,"Y","V"
"739",53,63,3,0,6132,0,10,1,1,"N","V"
"740",34,23,11,0,5624,100,90,1,1,"Y","T"
"741",39,58,1,0,3830,33,70,1,1,"N","V"
"742",74,88,2,0,3095,0,0,1,1,"N","T"
"743",41,86,0,0,7853,100,90,0,1,"Y","T"
"744",70,87,0,0,5766,0,0,0,1,"N","T"
"745",76,42,19,0,0,100,90,0,1,"Y","V"
"746",23,87,0,1,762,0,0,0,1,"N","T"
"747",26,54,0,0,1975,0,0,0,1,"N","T"
"748",43,83,1,0,7864,0,60,0,1,"N","V"
"749",57,42,17,0,4718,0,50,0,1,"N","V"
"750",41,97,0,0,2456,33,38,1,1,"N","V"
"751",57,76,0,0,5615,0,0,0,1,"N","T"
"752",45,88,0,0,4892,33,70,0,1,"Y","V"
"753",73,91,0,0,5669,0,60,0,1,"N","T"
"754",36,63,1,0,5164,0,10,0,1,"Y","T"
"755",48,88,0,0,8014,0,50,1,1,"N","T"
"756",59,23,11,0,7251,0,20,1,1,"N","T"
"757",47,63,3,0,865,0,50,1,1,"Y","T"
"758",23,62,2,0,762,0,0,0,1,"Y","T"
"759",55,76,2,0,10746,0,50,0,1,"Y","T"
"760",71,54,0,0,1328,0,50,0,1,"Y","V"
"761",61,76,0,0,3777,67,90,0,1,"N","T"
"762",66,74,1,0,757,0,50,1,1,"N","T"
"763",82,92,4,0,0,100,80,1,1,"N","V"
"764",59,98,0,0,6481,0,40,0,1,"Y","T"
"765",43,54,0,0,7287,0,40,0,1,"Y","T"
"766",55,88,0,0,574,0,50,1,1,"N","T"
"767",57,53,2,0,10730,33,60,1,1,"N","V"
"768",92,61,0,1,0,0,50,0,1,"Y","T"
"769",71,45,0,0,1974,0,40,0,1,"Y","T"
"770",43,63,3,1,3325,67,78,1,1,"Y","T"
"771",27,67,3,0,2122,0,17,1,1,"Y","V"
"772",44,88,2,0,3603,0,20,0,1,"N","V"
"773",68,58,1,0,16590,33,60,1,1,"N","T"
"774",28,61,0,0,3575,0,0,0,1,"N","V"
"775",44,85,4,0,7166,0,0,1,1,"N","V"
"776",67,58,5,0,15221,33,60,0,1,"N","V"
"777",54,58,1,1,10797,33,70,1,1,"N","V"
"778",36,42,17,0,6013,0,0,0,1,"N","V"
"779",49,85,4,0,7925,0,50,1,1,"N","T"
"780",77,53,2,0,0,0,0,1,1,"N","T"
"781",67,45,0,1,12968,0,50,0,1,"Y","V"
"782",77,37,4,0,2661,67,88,1,1,"N","T"
"783",64,85,4,1,13658,0,50,1,1,"N","V"
"784",21,62,2,1,266,0,0,0,1,"N","V"
"785",59,64,4,0,0,33,80,1,1,"N","T"
"786",28,78,5,0,2001,0,40,1,1,"Y","V"
"787",67,64,4,0,6840,0,40,1,1,"Y","T"
"788",29,87,2,0,1975,0,40,1,1,"N","T"
"789",100,72,10,0,0,0,10,1,1,"N","T"
"790",88,88,0,0,0,67,80,0,1,"Y","T"
"791",30,64,4,0,4835,33,20,1,1,"N","T"
"792",69,87,2,0,2134,100,100,1,1,"N","V"
"793",61,67,3,0,13668,0,50,1,1,"N","T"
"794",83,23,11,1,13729,0,60,1,1,"Y","V"
"795",97,45,0,1,21065,0,50,0,1,"Y","V"
"796",24,87,2,0,299,0,0,1,1,"N","V"
"797",63,63,3,0,0,0,40,1,1,"N","T"
"798",53,64,4,0,2608,33,63,1,1,"N","V"
"799",52,64,4,0,0,0,50,1,1,"N","T"
"800",53,78,1,1,5188,33,20,0,1,"N","T"
"801",21,68,1,0,720,0,0,0,1,"Y","V"
"802",90,88,2,0,21065,67,80,1,1,"Y","V"
"803",43,78,5,0,7274,0,0,1,1,"N","V"
"804",40,63,1,0,8030,33,40,0,1,"N","T"
"805",30,92,4,0,3434,0,30,1,1,"Y","T"
"806",56,78,5,0,6796,0,40,1,1,"N","T"
"807",22,54,0,0,1247,0,67,0,1,"Y","T"
"808",71,45,0,0,4165,100,100,0,1,"N","V"
"809",68,85,4,0,7812,67,80,0,1,"Y","T"
"810",36,58,1,0,663,0,0,1,1,"N","T"
"811",56,85,4,0,326,0,0,1,1,"Y","V"
"812",77,67,3,1,0,0,0,1,1,"Y","T"
"813",56,69,0,0,7816,0,30,0,1,"N","V"
"814",66,89,0,0,3473,33,60,0,1,"N","V"
"815",23,89,0,0,1750,0,0,0,1,"N","T"
"816",79,76,0,0,4837,33,50,0,1,"Y","T"
"817",50,64,4,0,1002,0,50,1,1,"Y","T"
"818",63,63,1,0,313,0,0,0,1,"N","V"
"819",94,88,2,0,0,0,10,1,1,"N","T"
"820",58,37,4,0,3583,0,40,0,1,"N","T"
"821",49,58,1,0,0,67,90,1,1,"N","T"
"822",98,87,2,1,0,0,50,1,1,"Y","V"
"823",66,42,17,0,15190,100,90,3,1,"Y","V"
"824",41,90,0,1,3563,0,20,0,1,"Y","T"
"825",61,42,17,0,10108,67,70,0,1,"Y","V"
"826",78,54,0,0,15183,100,90,0,1,"Y","T"
"827",29,76,2,0,4109,0,0,0,1,"N","V"
"828",36,23,11,1,1174,0,0,1,1,"Y","T"
"829",30,54,0,0,2582,0,25,0,1,"N","T"
"830",63,45,0,0,10746,33,60,0,1,"N","T"
"831",39,72,10,0,4691,0,30,1,1,"N","T"
"832",50,42,19,1,6476,0,30,0,1,"N","T"
"833",54,88,2,0,0,0,40,1,1,"N","V"
"834",37,58,1,0,4922,0,30,1,1,"N","V"
"835",62,92,4,0,0,33,80,1,1,"N","T"
"836",51,88,0,0,10009,0,50,0,1,"N","T"
"837",62,87,2,0,921,0,0,0,1,"Y","V"
"838",56,88,2,0,1371,100,100,1,1,"Y","T"
"839",53,97,0,0,12237,0,60,1,1,"N","V"
"840",54,78,5,0,7869,33,70,1,1,"Y","T"
"841",32,54,0,0,4945,0,10,0,1,"N","V"
"842",57,85,4,0,0,33,60,1,1,"Y","T"
"843",42,78,1,0,6488,0,10,0,1,"N","T"
"844",61,42,17,0,7144,33,70,0,1,"N","T"
"845",58,78,5,0,0,0,40,1,1,"Y","T"
"846",52,78,5,0,3814,0,50,1,1,"Y","T"
"847",18,63,3,0,456,0,0,1,1,"N","T"
"848",55,63,3,0,1296,0,0,1,1,"N","T"
"849",59,42,19,0,6579,0,0,0,1,"N","T"
"850",36,42,19,0,1987,0,40,0,1,"Y","V"
"851",54,85,4,0,4922,0,40,1,1,"Y","T"
"852",90,88,2,0,0,67,90,1,1,"N","V"
"853",27,23,11,0,2883,0,33,1,1,"Y","T"
"854",74,89,0,0,4934,0,60,1,1,"Y","V"
"855",62,85,0,0,8920,100,90,0,1,"Y","T"
"856",76,64,4,0,0,0,40,1,1,"N","V"
"857",58,63,1,1,3648,0,20,0,1,"N","T"
"858",38,54,0,1,6209,0,20,0,1,"N","V"
"859",38,85,4,0,6300,0,40,1,1,"Y","V"
"860",56,89,0,0,1566,0,25,0,1,"Y","T"
"861",38,63,3,0,7343,0,50,1,1,"N","T"
"862",77,63,3,0,2941,0,22,1,1,"N","V"
"863",63,62,2,0,11101,33,60,1,1,"N","V"
"864",72,87,1,1,0,0,50,0,1,"Y","T"
"865",74,89,0,0,2878,100,89,0,1,"Y","T"
"866",77,88,2,0,0,0,0,1,1,"N","V"
"867",60,54,0,0,1975,0,20,0,1,"N","T"
"868",73,54,0,0,10920,33,50,0,1,"Y","T"
"869",80,78,5,1,6237,0,50,1,1,"Y","T"
"870",46,62,2,0,5676,0,10,0,1,"N","T"
"871",73,37,4,0,0,67,50,0,1,"N","T"
"872",33,58,1,0,2386,0,25,1,1,"N","T"
"873",56,54,0,0,2975,0,11,0,1,"N","T"
"874",30,67,3,0,862,0,50,1,1,"Y","V"
"875",52,46,1,0,2499,0,0,0,1,"Y","T"
"876",43,67,3,0,6327,0,30,1,1,"Y","V"
"877",65,87,1,0,15859,0,50,0,1,"Y","V"
"878",76,72,10,0,15890,100,90,1,1,"Y","V"
"879",26,88,0,0,453,0,0,0,1,"Y","T"
"880",63,23,11,0,6371,33,60,1,1,"N","V"
"881",62,85,4,0,0,67,80,1,1,"Y","V"
"882",37,58,1,0,6964,0,10,1,1,"N","T"
"883",36,42,19,0,6581,0,0,0,1,"Y","T"
"884",34,78,5,0,4900,0,10,1,1,"N","T"
"885",22,23,11,0,1887,0,0,1,1,"Y","T"
"886",32,42,17,0,2549,0,0,0,1,"Y","V"
"887",58,91,0,0,1019,0,50,0,1,"N","V"
"888",24,63,3,0,2321,33,63,1,1,"Y","V"
"889",55,23,11,0,5352,0,20,1,1,"N","T"
"890",52,88,2,0,6635,0,60,0,1,"N","T"
"891",60,42,19,0,671,100,50,0,1,"N","V"
"892",35,42,19,1,1471,50,75,0,1,"Y","T"
"893",74,76,0,0,2930,100,89,1,1,"Y","T"
"894",51,88,2,0,2275,33,75,1,1,"N","V"
"895",73,82,0,0,2931,33,67,0,1,"N","T"
"896",22,63,1,0,522,0,100,0,1,"Y","T"
"897",24,92,4,0,2213,0,0,1,1,"N","V"
"898",50,85,4,0,2129,0,33,1,1,"Y","T"
"899",54,58,1,0,1709,0,50,1,1,"N","T"
"900",49,61,0,0,1970,0,0,0,1,"N","V"
"901",62,23,11,0,7335,0,40,1,1,"Y","V"
"902",40,67,3,0,6921,33,60,1,1,"Y","T"
"903",27,64,0,1,538,0,100,0,1,"N","T"
"904",69,91,0,0,3001,0,33,2,1,"N","V"
"905",53,64,4,0,10746,0,60,1,1,"N","V"
"906",45,58,1,0,4598,0,10,1,1,"N","T"
"907",56,61,0,0,3119,0,33,0,1,"N","V"
"908",67,87,1,0,3430,0,60,1,1,"N","V"
"909",67,87,2,1,6858,100,80,1,1,"N","T"
"910",70,45,0,0,2546,33,63,1,1,"N","T"
"911",43,54,0,0,883,0,0,0,1,"N","T"
"912",70,68,1,0,6160,0,50,0,1,"Y","T"
"913",72,58,5,0,3098,33,67,2,1,"Y","V"
"914",71,63,3,1,7825,33,20,1,1,"N","T"
"915",18,63,1,0,714,0,0,0,1,"Y","T"
"916",76,82,8,1,0,0,20,0,1,"N","V"
"917",24,64,4,0,638,0,0,1,1,"N","V"
"918",74,23,11,0,4886,0,0,1,1,"Y","V"
"919",42,23,11,0,1302,0,0,1,1,"Y","T"
"920",82,92,4,0,1071,0,100,1,1,"N","V"
"921",55,89,0,0,326,0,0,0,1,"N","T"
"922",62,87,1,0,5374,0,0,0,1,"N","V"
"923",75,72,10,0,0,0,50,1,1,"N","T"
"924",18,78,5,0,411,0,0,1,1,"N","V"
"925",44,58,5,0,1265,0,33,0,1,"N","V"
"926",70,67,3,0,0,0,50,1,1,"N","T"
"927",75,91,0,0,6579,0,50,0,1,"Y","T"
"928",43,85,4,1,7874,33,70,1,1,"Y","T"
"929",40,58,1,0,5068,33,70,1,1,"N","V"
"930",33,88,2,0,2896,0,11,1,1,"Y","T"
"931",59,61,0,1,13668,0,60,0,1,"N","V"
"932",32,85,4,0,725,0,50,1,1,"Y","T"
"933",53,58,1,1,624,0,50,1,1,"N","T"
"934",45,88,2,0,6301,0,30,1,1,"N","V"
"935",41,76,2,1,7823,0,60,1,1,"Y","T"
"936",53,58,1,0,7271,0,20,1,1,"N","V"
"937",61,87,1,0,12281,0,50,0,1,"Y","V"
"938",24,78,5,0,1972,0,40,1,1,"Y","T"
"939",38,88,2,0,2386,0,38,1,1,"N","V"
"940",33,58,1,1,2507,0,38,0,1,"Y","T"
"941",58,54,0,0,3555,100,90,0,1,"Y","V"
"942",49,58,1,0,7055,0,50,1,1,"N","V"
"943",67,87,0,0,0,33,70,0,1,"N","T"
"944",85,62,2,0,4502,0,10,1,1,"Y","T"
"945",92,53,2,0,20973,0,10,1,1,"Y","V"
"946",21,88,2,0,538,0,0,0,1,"Y","T"
"947",53,64,4,0,3570,0,10,1,1,"N","T"
"948",52,63,3,0,7888,33,60,1,1,"Y","T"
"949",80,97,0,1,4509,100,90,1,1,"Y","V"
"950",59,37,4,0,3449,33,70,0,1,"N","T"
"951",54,42,17,0,5871,0,50,0,1,"N","V"
"952",29,42,17,0,3752,0,40,0,1,"Y","V"
"953",63,76,2,0,2514,0,38,0,1,"Y","T"
"954",46,87,2,0,4605,0,20,1,1,"N","V"
"955",37,88,0,0,3434,0,60,0,1,"N","T"
"956",59,58,1,0,237,0,0,1,1,"N","T"
"957",80,58,1,0,0,0,10,1,1,"N","V"
"958",56,87,0,0,9162,0,40,0,1,"N","V"
"959",23,64,4,0,516,0,100,1,1,"Y","V"
"960",22,85,4,0,1435,0,50,1,1,"N","V"
"961",54,78,5,0,8561,0,40,1,1,"N","T"
"962",64,23,11,0,0,33,60,1,1,"N","T"
"963",65,54,0,0,5256,33,70,0,1,"N","T"
"964",59,88,2,0,1525,0,0,1,1,"N","T"
"965",62,63,1,0,463,0,0,0,1,"N","T"
"966",60,87,1,0,1659,0,50,0,1,"N","T"
"967",53,58,1,0,4514,0,30,1,1,"N","V"
"968",55,87,1,0,6740,33,70,1,1,"N","T"
"969",58,42,19,0,0,67,70,0,1,"Y","V"
"970",37,88,2,0,475,0,0,1,1,"N","V"
"971",27,42,17,0,2911,0,0,0,1,"N","V"
"972",32,64,4,0,678,0,50,1,1,"N","V"
"973",50,64,4,0,2175,67,63,1,1,"N","T"
"974",31,76,0,0,320,0,0,0,1,"N","V"
"975",69,23,11,0,0,0,50,1,1,"Y","T"
"976",57,98,0,0,2706,0,22,0,1,"N","T"
"977",38,42,17,0,5649,0,50,0,1,"N","V"
"978",48,85,4,0,2443,0,25,1,1,"Y","T"
"979",29,67,3,0,2729,0,0,1,1,"N","T"
"980",44,42,19,0,6556,0,40,0,1,"N","T"
"981",62,42,17,1,6696,0,30,0,1,"N","V"
"982",53,87,2,0,0,0,50,1,1,"N","T"
"983",61,87,2,0,4676,100,100,1,1,"N","T"
"984",41,61,0,0,8379,0,10,0,1,"N","T"
"985",62,42,17,0,0,67,70,0,1,"Y","T"
