"","user","variant","conversion"
"1332",1332,"control",0
"1333",1333,"control",0
"1334",1334,"control",1
"1335",1335,"control",1
"1336",1336,"control",0
"1337",1337,"control",0
"1338",1338,"control",0
"1339",1339,"control",0
"1340",1340,"control",0
"1341",1341,"control",0
"1342",1342,"control",0
"1343",1343,"control",0
"1344",1344,"control",0
"1345",1345,"control",1
"1346",1346,"control",0
"1347",1347,"control",0
"1348",1348,"control",0
"1349",1349,"control",0
"1350",1350,"control",0
"1351",1351,"control",0
"1352",1352,"control",0
"1353",1353,"control",0
"1354",1354,"control",0
"1355",1355,"control",0
"1356",1356,"control",0
"1357",1357,"control",0
"1358",1358,"control",1
"1359",1359,"control",0
"1360",1360,"control",0
"1361",1361,"control",0
"1362",1362,"control",0
"1363",1363,"control",0
"1364",1364,"control",0
"1365",1365,"control",0
"1366",1366,"control",0
"1367",1367,"control",0
"1368",1368,"control",0
"1369",1369,"control",0
"1370",1370,"control",0
"1371",1371,"control",0
"1372",1372,"control",0
"1373",1373,"control",0
"1374",1374,"control",0
"1375",1375,"control",0
"1376",1376,"control",0
"1377",1377,"control",0
"1378",1378,"control",0
"1379",1379,"control",0
"1380",1380,"control",0
"1381",1381,"control",0
"1382",1382,"control",0
"1383",1383,"control",0
"1384",1384,"control",0
"1385",1385,"control",0
"1386",1386,"control",0
"1387",1387,"control",0
"1388",1388,"control",0
"1389",1389,"control",0
"1390",1390,"control",0
"1391",1391,"control",0
"1392",1392,"control",0
"1393",1393,"control",0
"1394",1394,"control",0
"1395",1395,"control",1
"1396",1396,"control",0
"1397",1397,"control",0
"1398",1398,"control",1
"1399",1399,"control",0
"1400",1400,"control",0
"1401",1401,"control",0
"1402",1402,"control",0
"1403",1403,"control",0
"1404",1404,"control",0
"1405",1405,"control",0
"1406",1406,"control",0
"1407",1407,"control",0
"1408",1408,"control",0
"1409",1409,"control",0
"1410",1410,"control",0
"1411",1411,"control",0
"1412",1412,"control",0
"1413",1413,"control",0
"1414",1414,"control",0
"1415",1415,"control",0
"1416",1416,"control",0
"1417",1417,"control",0
"1418",1418,"control",0
"1419",1419,"control",0
"1420",1420,"control",0
"1421",1421,"control",0
"1422",1422,"control",0
"1423",1423,"control",0
"1424",1424,"control",0
"1425",1425,"control",0
"1426",1426,"control",0
"1427",1427,"control",0
"1428",1428,"control",0
"1429",1429,"control",0
"1430",1430,"control",0
"1431",1431,"control",0
"1432",1432,"control",0
"1433",1433,"control",0
"1434",1434,"control",0
"1435",1435,"control",0
"1436",1436,"control",0
"1437",1437,"control",0
"1438",1438,"control",0
"1439",1439,"control",0
"1440",1440,"control",0
"1441",1441,"control",0
"1442",1442,"control",0
"1443",1443,"control",0
"1444",1444,"control",0
"1445",1445,"control",0
"1446",1446,"control",0
"1447",1447,"control",0
"1448",1448,"control",0
"1449",1449,"control",0
"1450",1450,"control",0
"1451",1451,"control",0
"1452",1452,"control",0
"1453",1453,"control",0
"1454",1454,"control",0
"1455",1455,"control",0
"1456",1456,"control",0
"1457",1457,"control",0
"1458",1458,"control",0
"1459",1459,"control",0
"1460",1460,"control",0
"1461",1461,"control",0
"1462",1462,"control",0
"1463",1463,"control",0
"1464",1464,"control",0
"1465",1465,"control",0
"1466",1466,"control",1
"1467",1467,"control",0
"1468",1468,"control",0
"1469",1469,"control",0
"1470",1470,"control",0
"1471",1471,"control",0
"1472",1472,"control",0
"1473",1473,"control",0
"1474",1474,"control",0
"1475",1475,"control",0
"1476",1476,"control",0
"1477",1477,"control",0
"1478",1478,"control",0
"1479",1479,"control",0
"1480",1480,"control",0
"1481",1481,"control",0
"1482",1482,"control",0
"1483",1483,"control",0
"1484",1484,"control",0
"1485",1485,"control",0
"1486",1486,"control",0
"1487",1487,"control",0
"1488",1488,"control",0
"1489",1489,"control",0
"1490",1490,"control",0
"1491",1491,"control",0
"1492",1492,"control",0
"1493",1493,"control",1
"1494",1494,"control",1
"1495",1495,"control",0
"1496",1496,"control",0
"1497",1497,"control",0
"1498",1498,"control",0
"1499",1499,"control",1
"1500",1500,"control",0
"1501",1501,"control",0
"1502",1502,"control",0
"1503",1503,"control",0
"1504",1504,"control",0
"1505",1505,"control",0
"1506",1506,"control",0
"1507",1507,"control",0
"1508",1508,"control",0
"1509",1509,"control",0
"1510",1510,"control",0
"1511",1511,"control",0
"1512",1512,"control",0
"1513",1513,"control",0
"1514",1514,"control",0
"1515",1515,"control",0
"1516",1516,"control",1
"1517",1517,"control",0
"1518",1518,"control",0
"1519",1519,"control",0
"1520",1520,"control",0
"1521",1521,"control",0
"1522",1522,"control",0
"1523",1523,"control",0
"1524",1524,"control",0
"1525",1525,"control",0
"1526",1526,"control",0
"1527",1527,"control",0
"1528",1528,"control",0
"1529",1529,"control",0
"1530",1530,"control",0
"1531",1531,"control",0
"1532",1532,"control",0
"1533",1533,"control",0
"1534",1534,"control",0
"1535",1535,"control",0
"1536",1536,"control",0
"1537",1537,"control",0
"1538",1538,"control",0
"1539",1539,"control",0
"1540",1540,"control",0
"1541",1541,"control",0
"1542",1542,"control",0
"1543",1543,"control",0
"1544",1544,"control",0
"1545",1545,"control",0
"1546",1546,"control",0
"1547",1547,"control",0
"1548",1548,"control",1
"1549",1549,"control",0
"1550",1550,"control",0
"1551",1551,"control",0
"1552",1552,"control",0
"1553",1553,"control",0
"1554",1554,"control",0
"1555",1555,"control",0
"1556",1556,"control",0
"1557",1557,"control",0
"1558",1558,"control",0
"1559",1559,"control",0
"1560",1560,"control",0
"1561",1561,"control",0
"1562",1562,"control",0
"1563",1563,"control",0
"1564",1564,"control",0
"1565",1565,"control",0
"1566",1566,"control",0
"1567",1567,"control",0
"1568",1568,"control",0
"1569",1569,"control",0
"1570",1570,"control",1
"1571",1571,"control",0
"1572",1572,"control",0
"1573",1573,"control",0
"1574",1574,"control",0
"1575",1575,"control",0
"1576",1576,"control",0
"1577",1577,"control",0
"1578",1578,"control",0
"1579",1579,"control",0
"1580",1580,"control",0
"1581",1581,"control",0
"1582",1582,"control",0
"1583",1583,"control",0
"1584",1584,"control",0
"1585",1585,"control",1
"1586",1586,"control",0
"1587",1587,"control",0
"1588",1588,"control",0
"1589",1589,"control",0
"1590",1590,"control",0
"1591",1591,"control",0
"1592",1592,"control",0
"1593",1593,"control",0
"1594",1594,"control",0
"1595",1595,"control",0
"1596",1596,"control",0
"1597",1597,"control",0
"1598",1598,"control",0
"1599",1599,"control",0
"1600",1600,"control",0
"1601",1601,"control",0
"1602",1602,"control",0
"1603",1603,"control",0
"1604",1604,"control",0
"1605",1605,"control",0
"1606",1606,"control",0
"1607",1607,"control",0
"1608",1608,"control",0
"1609",1609,"control",0
"1610",1610,"control",0
"1611",1611,"control",0
"1612",1612,"control",0
"1613",1613,"control",0
"1614",1614,"control",0
"1615",1615,"control",0
"1616",1616,"control",1
"1617",1617,"control",0
"1618",1618,"control",0
"1619",1619,"control",0
"1620",1620,"control",0
"1621",1621,"control",0
"1622",1622,"control",0
"1623",1623,"control",0
"1624",1624,"control",0
"1625",1625,"control",0
"1626",1626,"control",0
"1627",1627,"control",0
"1628",1628,"control",0
"1629",1629,"control",0
"1630",1630,"control",0
"1631",1631,"control",0
"1632",1632,"control",0
"1633",1633,"control",0
"1634",1634,"control",0
"1635",1635,"control",1
"1636",1636,"control",0
"1637",1637,"control",0
"1638",1638,"control",0
"1639",1639,"control",0
"1640",1640,"control",0
"1641",1641,"control",0
"1642",1642,"control",0
"1643",1643,"control",0
"1644",1644,"control",0
"1645",1645,"control",0
"1646",1646,"control",0
"1647",1647,"control",0
"1648",1648,"control",0
"1649",1649,"control",0
"1650",1650,"control",0
"1651",1651,"control",0
"1652",1652,"control",0
"1653",1653,"control",1
"1654",1654,"control",0
"1655",1655,"control",0
"1656",1656,"control",0
"1657",1657,"control",0
"1658",1658,"control",0
"1659",1659,"control",0
"1660",1660,"control",0
"1661",1661,"control",0
"1662",1662,"control",0
"1663",1663,"control",0
"1664",1664,"control",0
"1665",1665,"control",0
"1666",1666,"control",0
"1667",1667,"control",0
"1668",1668,"control",0
"1669",1669,"control",0
"1670",1670,"control",0
"1671",1671,"control",0
"1672",1672,"control",0
"1673",1673,"control",0
"1674",1674,"control",0
"1675",1675,"control",0
"1676",1676,"control",0
"1677",1677,"control",0
"1678",1678,"control",0
"1679",1679,"control",0
"1680",1680,"control",0
"1681",1681,"control",0
"1682",1682,"control",0
"1683",1683,"control",0
"1684",1684,"control",0
"1685",1685,"control",0
"1686",1686,"control",0
"1687",1687,"control",0
"1688",1688,"control",0
"1689",1689,"control",0
"1690",1690,"control",0
"1691",1691,"control",0
"1692",1692,"control",0
"1693",1693,"control",0
"1694",1694,"control",0
"1695",1695,"control",0
"1696",1696,"control",0
"1697",1697,"control",0
"1698",1698,"control",0
"1699",1699,"control",0
"1700",1700,"control",0
"1701",1701,"control",0
"1702",1702,"control",0
"1703",1703,"control",0
"1704",1704,"control",0
"1705",1705,"control",0
"1706",1706,"control",0
"1707",1707,"control",0
"1708",1708,"control",0
"1709",1709,"control",0
"1710",1710,"control",0
"1711",1711,"control",0
"1712",1712,"control",0
"1713",1713,"control",1
"1714",1714,"control",0
"1715",1715,"control",0
"1716",1716,"control",0
"1717",1717,"control",0
"1718",1718,"control",0
"1719",1719,"control",0
"1720",1720,"control",0
"1721",1721,"control",0
"1722",1722,"control",0
"1723",1723,"control",1
"1724",1724,"control",0
"1725",1725,"control",0
"1726",1726,"control",0
"1727",1727,"control",0
"1728",1728,"control",0
"1729",1729,"control",0
"1730",1730,"control",0
"1731",1731,"control",0
"1732",1732,"control",0
"1733",1733,"control",0
"1734",1734,"control",0
"1735",1735,"control",0
"1736",1736,"control",0
"1737",1737,"control",0
"1738",1738,"control",1
"1739",1739,"control",0
"1740",1740,"control",0
"1741",1741,"control",0
"1742",1742,"control",0
"1743",1743,"control",0
"1744",1744,"control",0
"1745",1745,"control",0
"1746",1746,"control",0
"1747",1747,"control",1
"1748",1748,"control",1
"1749",1749,"control",0
"1750",1750,"control",0
"1751",1751,"control",0
"1752",1752,"control",0
"1753",1753,"control",0
"1754",1754,"control",0
"1755",1755,"control",0
"1756",1756,"control",1
"1757",1757,"control",0
"1758",1758,"control",0
"1759",1759,"control",0
"1760",1760,"control",0
"1761",1761,"control",0
"1762",1762,"control",0
"1763",1763,"control",0
"1764",1764,"control",0
"1765",1765,"control",0
"1766",1766,"control",0
"1767",1767,"control",0
"1768",1768,"control",0
"1769",1769,"control",0
"1770",1770,"control",1
"1771",1771,"control",1
"1772",1772,"control",0
"1773",1773,"control",0
"1774",1774,"control",0
"1775",1775,"control",0
"1776",1776,"control",0
"1777",1777,"control",0
"1778",1778,"control",0
"1779",1779,"control",0
"1780",1780,"control",0
"1781",1781,"control",0
"1782",1782,"control",0
"1783",1783,"control",1
"1784",1784,"control",0
"1785",1785,"control",0
"1786",1786,"control",0
"1787",1787,"control",0
"1788",1788,"control",0
"1789",1789,"control",0
"1790",1790,"control",0
"1791",1791,"control",0
"1792",1792,"control",0
"1793",1793,"control",0
"1794",1794,"control",0
"1795",1795,"control",0
"1796",1796,"control",0
"1797",1797,"control",0
"1798",1798,"control",0
"1799",1799,"control",0
"1800",1800,"control",0
"1801",1801,"control",0
"1802",1802,"control",0
"1803",1803,"control",0
"1804",1804,"control",1
"1805",1805,"control",0
"1806",1806,"control",0
"1807",1807,"control",0
"1808",1808,"control",0
"1809",1809,"control",0
"1810",1810,"control",0
"1811",1811,"control",0
"1812",1812,"control",0
"1813",1813,"control",0
"1814",1814,"control",1
"1815",1815,"control",0
"1816",1816,"control",0
"1817",1817,"control",0
"1818",1818,"control",0
"1819",1819,"control",0
"1820",1820,"control",0
"1821",1821,"control",0
"1822",1822,"control",0
"1823",1823,"control",0
"1824",1824,"control",0
"1825",1825,"control",0
"1826",1826,"control",0
"1827",1827,"control",0
"1828",1828,"control",0
"1829",1829,"control",0
"1830",1830,"control",0
"1831",1831,"control",0
"1832",1832,"control",0
"1833",1833,"control",0
"1834",1834,"control",0
"1835",1835,"control",0
"1836",1836,"control",0
"1837",1837,"control",0
"1838",1838,"control",0
"1839",1839,"control",0
"1840",1840,"control",0
"1841",1841,"control",0
"1842",1842,"control",0
"1843",1843,"control",0
"1844",1844,"control",0
"1845",1845,"control",0
"1846",1846,"control",0
"1847",1847,"control",0
"1848",1848,"control",0
"1849",1849,"control",0
"1850",1850,"control",0
"1851",1851,"control",0
"1852",1852,"control",0
"1853",1853,"control",0
"1854",1854,"control",0
"1855",1855,"control",0
"1856",1856,"control",0
"1857",1857,"control",0
"1858",1858,"control",0
"1859",1859,"control",0
"1860",1860,"control",0
"1861",1861,"control",0
"1862",1862,"control",0
"1863",1863,"control",0
"1864",1864,"control",0
"1865",1865,"control",0
"1866",1866,"control",0
"1867",1867,"control",0
"1868",1868,"control",0
"1869",1869,"control",0
"1870",1870,"control",0
"1871",1871,"control",0
"1872",1872,"control",0
"1873",1873,"control",0
"1874",1874,"control",0
"1875",1875,"control",0
"1876",1876,"control",0
"1877",1877,"control",0
"1878",1878,"control",0
"1879",1879,"control",0
"1880",1880,"control",0
"1881",1881,"control",0
"1882",1882,"control",0
"1883",1883,"control",0
"1884",1884,"control",0
"1885",1885,"control",0
"1886",1886,"control",0
"1887",1887,"control",0
"1888",1888,"control",0
