"user","variant","conversion"
1873,"control",0
1874,"control",0
1875,"control",0
1876,"control",0
1877,"control",0
1878,"control",0
1879,"control",0
1880,"control",0
1881,"control",0
1882,"control",0
1883,"control",1
1884,"control",0
1885,"control",0
1886,"control",0
1887,"control",0
1888,"control",0
1889,"control",0
1890,"control",0
1891,"control",1
1892,"control",0
1893,"control",0
1894,"control",0
1895,"control",0
1896,"control",0
1897,"control",0
1898,"control",0
1899,"control",0
1900,"control",0
1901,"control",0
1902,"control",0
1903,"control",0
1904,"control",0
1905,"control",0
1906,"control",0
1907,"control",0
1908,"control",0
1909,"control",0
1910,"control",0
1911,"control",0
1912,"control",0
1913,"control",0
1914,"control",0
1915,"control",0
1916,"control",0
1917,"control",0
1918,"control",0
1919,"control",0
1920,"control",0
1921,"control",0
1922,"control",0
1923,"control",0
1924,"control",0
1925,"control",0
1926,"control",0
1927,"control",0
1928,"control",0
1929,"control",0
1930,"control",0
1931,"control",0
1932,"control",0
1933,"control",0
1934,"control",0
1935,"control",0
1936,"control",0
1937,"control",0
1938,"control",0
1939,"control",0
1940,"control",0
1941,"control",0
1942,"control",0
1943,"control",0
1944,"control",0
1945,"control",0
1946,"control",0
1947,"control",0
1948,"control",0
1949,"control",0
1950,"control",0
1951,"control",0
1952,"control",0
1953,"control",0
1954,"control",1
1955,"control",0
1956,"control",0
1957,"control",0
1958,"control",1
1959,"control",0
1960,"control",0
1961,"control",0
1962,"control",0
1963,"control",0
1964,"control",0
1965,"control",0
1966,"control",0
1967,"control",0
1968,"control",0
1969,"control",0
1970,"control",0
1971,"control",0
1972,"control",0
1973,"control",0
1974,"control",0
1975,"control",0
1976,"control",0
1977,"control",0
1978,"control",0
1979,"control",0
1980,"control",0
1981,"control",0
1982,"control",0
1983,"control",0
1984,"control",0
1985,"control",0
1986,"control",0
1987,"control",0
1988,"control",0
1989,"control",0
1990,"control",0
1991,"control",0
1992,"control",0
1993,"control",0
1994,"control",0
1995,"control",0
1996,"control",0
1997,"control",1
1998,"control",0
1999,"control",0
2000,"control",0
2001,"control",0
2002,"control",0
2003,"control",0
2004,"control",0
2005,"control",0
2006,"control",0
2007,"control",0
2008,"control",0
2009,"control",0
2010,"control",1
2011,"control",0
2012,"control",0
2013,"control",0
2014,"control",0
2015,"control",0
2016,"control",0
2017,"control",0
2018,"control",1
2019,"control",0
2020,"control",0
2021,"control",0
2022,"control",0
2023,"control",0
2024,"control",0
2025,"control",0
2026,"control",0
2027,"control",0
2028,"control",0
2029,"control",0
2030,"control",0
2031,"control",0
2032,"control",0
2033,"control",0
2034,"control",0
2035,"control",0
2036,"control",0
2037,"control",0
2038,"control",1
2039,"control",0
2040,"control",0
2041,"control",0
2042,"control",0
2043,"control",0
2044,"control",0
2045,"control",0
2046,"control",0
2047,"control",0
2048,"control",0
2049,"control",0
2050,"control",0
2051,"control",0
2052,"control",0
2053,"control",0
2054,"control",0
2055,"control",0
2056,"control",0
2057,"control",0
2058,"control",0
2059,"control",0
2060,"control",1
2061,"control",0
2062,"control",0
2063,"control",0
2064,"control",0
2065,"control",0
2066,"control",0
2067,"control",0
2068,"control",0
2069,"control",0
2070,"control",0
2071,"control",0
2072,"control",0
2073,"control",0
2074,"control",0
2075,"control",0
2076,"control",0
2077,"control",0
2078,"control",0
2079,"control",0
2080,"control",0
2081,"control",0
2082,"control",0
2083,"control",0
2084,"control",0
2085,"control",0
2086,"control",0
2087,"control",0
2088,"control",0
2089,"control",0
2090,"control",0
2091,"control",0
2092,"control",0
2093,"control",1
2094,"control",0
2095,"control",0
2096,"control",0
2097,"control",0
2098,"control",0
2099,"control",0
2100,"control",0
2101,"control",0
2102,"control",0
2103,"control",0
2104,"control",0
2105,"control",0
2106,"control",0
2107,"control",0
2108,"control",0
2109,"control",0
2110,"control",0
2111,"control",0
2112,"control",0
2113,"control",1
2114,"control",0
2115,"control",0
2116,"control",0
2117,"control",0
2118,"control",0
2119,"control",0
2120,"control",0
2121,"control",0
2122,"control",0
2123,"control",0
2124,"control",1
2125,"control",0
2126,"control",0
2127,"control",0
2128,"control",0
2129,"control",0
2130,"control",0
2131,"control",0
2132,"control",0
2133,"control",0
2134,"control",0
2135,"control",0
2136,"control",0
2137,"control",0
2138,"control",0
2139,"control",0
2140,"control",0
2141,"control",0
2142,"control",0
2143,"control",0
2144,"control",0
2145,"control",1
2146,"control",0
2147,"control",0
2148,"control",0
2149,"control",0
2150,"control",0
2151,"control",0
2152,"control",0
2153,"control",0
2154,"control",0
2155,"control",0
2156,"control",0
2157,"control",1
2158,"control",0
2159,"control",0
2160,"control",0
2161,"control",0
2162,"control",0
2163,"control",1
2164,"control",0
2165,"control",1
2166,"control",0
2167,"control",0
2168,"control",0
2169,"control",0
2170,"control",0
2171,"control",0
2172,"control",0
2173,"control",0
2174,"control",0
2175,"control",1
2176,"control",0
2177,"control",0
2178,"control",0
2179,"control",0
2180,"control",0
2181,"control",0
2182,"control",0
2183,"control",0
2184,"control",0
2185,"control",0
2186,"control",0
2187,"control",0
2188,"control",0
2189,"control",0
2190,"control",0
2191,"control",0
2192,"control",0
2193,"control",0
2194,"control",0
2195,"control",0
2196,"control",0
2197,"control",0
2198,"control",0
2199,"control",0
2200,"control",0
2201,"control",0
2202,"control",0
2203,"control",0
2204,"control",1
2205,"control",0
2206,"control",0
2207,"control",0
2208,"control",0
2209,"control",0
2210,"control",0
2211,"control",0
2212,"control",0
2213,"control",0
2214,"control",0
2215,"control",0
2216,"control",0
2217,"control",0
2218,"control",0
2219,"control",0
2220,"control",0
2221,"control",0
2222,"control",0
2223,"control",0
2224,"control",0
2225,"control",0
2226,"control",0
2227,"control",0
2228,"control",0
2229,"control",0
2230,"control",0
2231,"control",0
2232,"control",0
2233,"control",0
2234,"control",0
2235,"control",0
2236,"control",0
2237,"control",0
2238,"control",0
2239,"control",0
2240,"control",0
2241,"control",0
2242,"control",0
2243,"control",0
2244,"control",0
2245,"control",0
2246,"control",0
2247,"control",0
2248,"control",0
2249,"control",0
2250,"control",0
2251,"control",0
2252,"control",0
2253,"control",0
2254,"control",0
2255,"control",0
2256,"control",0
2257,"control",0
2258,"control",0
2259,"control",0
2260,"control",0
2261,"control",1
2262,"control",0
2263,"control",0
2264,"control",1
2265,"control",0
2266,"control",0
2267,"control",0
2268,"control",0
2269,"control",0
2270,"control",0
2271,"control",0
2272,"control",0
2273,"control",0
2274,"control",0
2275,"control",0
2276,"control",0
2277,"control",0
2278,"control",0
2279,"control",0
2280,"control",1
2281,"control",0
2282,"control",0
2283,"control",0
2284,"control",0
2285,"control",0
2286,"control",0
2287,"control",0
2288,"control",0
2289,"control",0
2290,"control",0
2291,"control",0
2292,"control",0
2293,"control",0
2294,"control",0
2295,"control",0
2296,"control",0
2297,"control",0
2298,"control",0
2299,"control",0
2300,"control",0
2301,"control",0
2302,"control",0
2303,"control",0
2304,"control",0
2305,"control",0
2306,"control",0
2307,"control",0
2308,"control",0
2309,"control",0
2310,"control",0
2311,"control",0
2312,"control",0
2313,"control",0
2314,"control",0
2315,"control",0
2316,"control",0
2317,"control",0
2318,"control",0
2319,"control",0
2320,"control",0
2321,"control",0
2322,"control",0
2323,"control",0
2324,"control",0
2325,"control",0
2326,"control",0
2327,"control",0
2328,"control",1
2329,"control",0
2330,"control",0
2331,"control",0
2332,"control",0
2333,"control",0
2334,"control",0
2335,"control",0
2336,"control",0
2337,"control",0
2338,"control",0
2339,"control",0
2340,"control",0
2341,"control",0
2342,"control",0
2343,"control",0
2344,"control",0
2345,"control",0
2346,"control",0
2347,"control",0
2348,"control",0
2349,"control",0
2350,"control",0
2351,"control",0
2352,"control",0
2353,"control",0
2354,"control",0
2355,"control",0
2356,"control",0
2357,"control",0
2358,"control",0
2359,"control",0
2360,"control",0
2361,"control",0
2362,"control",0
2363,"control",0
2364,"control",0
2365,"control",0
2366,"control",0
2367,"control",0
2368,"control",0
2369,"control",0
2370,"control",1
2371,"control",0
2372,"control",0
2373,"control",0
2374,"control",0
2375,"control",0
2376,"control",0
2377,"control",0
2378,"control",0
2379,"control",0
2380,"control",1
2381,"control",0
2382,"control",0
2383,"control",1
2384,"control",0
2385,"control",0
2386,"control",0
2387,"control",0
2388,"control",0
2389,"control",0
2390,"control",0
2391,"control",0
2392,"control",0
2393,"control",0
2394,"control",0
2395,"control",0
2396,"control",0
2397,"control",0
2398,"control",0
2399,"control",0
2400,"control",0
2401,"control",0
2402,"control",0
2403,"control",0
2404,"control",0
2405,"control",0
2406,"control",0
2407,"control",1
2408,"control",0
2409,"control",0
2410,"control",0
2411,"control",0
2412,"control",0
2413,"control",0
2414,"control",0
2415,"control",0
2416,"control",0
2417,"control",0
2418,"control",0
2419,"control",0
2420,"control",0
2421,"control",0
2422,"control",0
2423,"control",0
2424,"control",0
2425,"control",0
2426,"control",0
2427,"control",0
2428,"control",0
2429,"control",0
2430,"control",0
2431,"control",0
2432,"control",0
2433,"control",0
2434,"control",0
2435,"control",0
2436,"control",0
2437,"control",0
2438,"control",0
2439,"control",0
2440,"control",0
2441,"control",0
2442,"control",0
2443,"control",0
2444,"control",0
2445,"control",0
2446,"control",0
2447,"control",0
2448,"control",0
2449,"control",0
2450,"control",0
2451,"control",0
2452,"control",0
2453,"control",0
2454,"control",0
2455,"control",0
2456,"control",0
2457,"control",0
2458,"control",0
2459,"control",0
2460,"control",1
2461,"control",0
2462,"control",0
2463,"control",0
2464,"control",0
2465,"control",0
2466,"control",0
2467,"control",0
2468,"control",0
2469,"control",0
2470,"control",0
2471,"control",0
2472,"control",0
2473,"control",0
2474,"control",0
2475,"control",0
2476,"control",0
2477,"control",0
2478,"control",0
2479,"control",0
2480,"control",0
2481,"control",0
2482,"control",0
2483,"control",0
2484,"control",0
2485,"control",0
2486,"control",0
2487,"control",0
2488,"control",0
2489,"control",0
2490,"control",0
2491,"control",0
2492,"control",0
2493,"control",0
2494,"control",0
2495,"control",0
2496,"control",0
2497,"control",0
2498,"control",0
2499,"control",0
2500,"control",0
2501,"control",0
2502,"control",0
2503,"control",1
2504,"control",0
2505,"control",0
2506,"control",0
2507,"control",0
2508,"control",0
2509,"control",0
2510,"control",0
2511,"control",0
2512,"control",0
2513,"control",0
2514,"control",0
2515,"control",0
2516,"control",0
2517,"control",0
2518,"control",0
2519,"control",0
2520,"control",1
2521,"control",0
2522,"control",0
2523,"control",0
2524,"control",0
2525,"control",0
2526,"control",0
2527,"control",0
2528,"control",0
2529,"control",0
2530,"control",0
2531,"control",0
2532,"control",0
2533,"control",0
2534,"control",0
2535,"control",0
2536,"control",0
2537,"control",0
2538,"control",0
2539,"control",0
2540,"control",0
2541,"control",0
2542,"control",0
2543,"control",0
2544,"control",0
2545,"control",0
2546,"control",0
2547,"control",0
2548,"control",0
2549,"control",0
2550,"control",1
2551,"control",0
2552,"control",0
2553,"control",0
2554,"control",0
2555,"control",0
2556,"control",0
2557,"control",0
2558,"control",0
2559,"control",0
2560,"control",0
